snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,3,4534960,Dear Passengers,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4534960/Dear_Passengers/,1,3
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,4,2769570,Fable,"Feb 23, 2027",$69.99,https://store.steampowered.com/app/2769570/Fable/,1,4
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,5,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,5
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,6,4115450,Phantom Blade Zero,"Oct 28, 2026",$59.99,https://store.steampowered.com/app/4115450/Phantom_Blade_Zero/,1,6
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,7,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,7
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,8,"2054970,2593180,2593190,2593290",Dragon's Dogma 2: Dark Arisen,"Oct 8, 2026",$49.99,https://store.steampowered.com/sub/1686522/,1,8
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,9,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,9
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,10,4824610,Resident Evil Veronica,2027,Free,https://store.steampowered.com/app/4824610/Resident_Evil_Veronica/,1,10
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,11,1757350,ILL,2027,Free,https://store.steampowered.com/app/1757350/ILL/,1,11
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,12,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,12
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,13,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,13
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,14,4165890,Steam Frame,Coming soon,Free,https://store.steampowered.com/app/4165890/Steam_Frame/,1,14
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,15,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,15
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,16,4095380,Soulframe,Coming soon,Free,https://store.steampowered.com/app/4095380/Soulframe/,1,16
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,17,1867240,WARDOGS,"Sep 10, 2026",$39.99,https://store.steampowered.com/app/1867240/WARDOGS/,1,17
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,18,2590240,METRO 2039,"Feb 4, 2027",Free,https://store.steampowered.com/app/2590240/METRO_2039/,1,18
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,19,2963950,Persona 4 Revival,"Feb 17, 2027",$69.99,https://store.steampowered.com/app/2963950/Persona_4_Revival/,1,19
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,20,2272360,"Warhammer 40,000: Dawn of War IV","Dec 3, 2026",$53.99,https://store.steampowered.com/app/2272360/Warhammer_40000_Dawn_of_War_IV/,1,20
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,21,3292470,Tides of Annihilation,Coming soon,Free,https://store.steampowered.com/app/3292470/Tides_of_Annihilation/,1,21
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,22,2929250,over the hill,"Oct 14, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/2929250/over_the_hill/,1,22
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,23,3558670,Tomb Raider: Legacy of Atlantis,"Feb 12, 2027",$59.99,https://store.steampowered.com/app/3558670/Tomb_Raider_Legacy_of_Atlantis/,1,23
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,24,3727390,The Expanse: Osiris Reborn,Q2 2027,Free,https://store.steampowered.com/app/3727390/The_Expanse_Osiris_Reborn/,1,24
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,25,2873440,Chrono Odyssey,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2873440/Chrono_Odyssey/,1,25
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,26,3669870,CONTROL Resonant,"Sep 24, 2026",$59.99,https://store.steampowered.com/app/3669870/CONTROL_Resonant/,2,1
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,27,1488490,Nivalis Nights,"Sep 29, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/1488490/Nivalis_Nights/,2,2
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,28,3710600,"Warhammer 40,000: Dark Heresy",Coming soon,Free,https://store.steampowered.com/app/3710600/Warhammer_40000_Dark_Heresy/,2,3
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,29,2814860,Vindictus: Defying Fate,2027,Free,https://store.steampowered.com/app/2814860/Vindictus_Defying_Fate/,2,4
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,30,1340720,State of Decay 3,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1340720/State_of_Decay_3/,2,5
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,31,2582960,NAKWON: LAST PARADISE,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2582960/NAKWON_LAST_PARADISE/,2,6
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,32,4126040,Aniimo,"Sep 15, 2026",Free,https://store.steampowered.com/app/4126040/Aniimo/,2,7
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,33,4077740,PUBG: Black Budget,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4077740/PUBG_Black_Budget/,2,8
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,34,2231020,Chronicles: Medieval,2027,Free,https://store.steampowered.com/app/2231020/Chronicles_Medieval/,2,9
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,35,1940080,Rooted,2027,Free,https://store.steampowered.com/app/1940080/Rooted/,2,10
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,36,2340970,Railborn,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2340970/Railborn/,2,11
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,37,5006530,The Witcher 3: Wild Hunt — Songs of the Past,Coming soon,Free,https://store.steampowered.com/app/5006530/The_Witcher_3_Wild_Hunt__Songs_of_the_Past/,2,12
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,38,3978820,Rules of Engagement: The Grey State,To be announced,Free,https://store.steampowered.com/app/3978820/Rules_of_Engagement_The_Grey_State/,2,13
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,39,3016620,Alkahest,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3016620/Alkahest/,2,14
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,40,1280190,Falling Frontier,Coming soon,Free,https://store.steampowered.com/app/1280190/Falling_Frontier/,2,15
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,41,4358690,Graveyard Keeper 2,"Sep 22, 2026",$19.99,https://store.steampowered.com/app/4358690/Graveyard_Keeper_2/,2,16
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,42,1687540,Showa American Story,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1687540/Showa_American_Story/,2,17
94e10ea8-d9a9-4e7c-8452-b86316933dbc,2026-09-04T16:05:15.675580+00:00,43,2288340,ACE COMBAT 8: WINGS OF THEVE,"Oct 1, 2026",$69.99,https://store.steampowered.com/app/2288340/ACE_COMBAT_8_WINGS_OF_THEVE/,2,18
