appid,source_url,discount_text,review_summary,image_url,platforms,tags_raw
3864450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
1937070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,"win,group_separator",
2979810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
4502750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,"win,mac,linux",
3867570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
3100690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,"win,mac",
4223300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
3936730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
1606970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
1925650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
3100310,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2679070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2065580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,"win,mac",
3918200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2220860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2052650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2660230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2684630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,"win,mac",
4124340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
2411200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
4317460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=28,,,,win,
1349300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
4315040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2313380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
4115300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac,linux",
2244700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
1171980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,linux",
4113940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
4252290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
3225880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2671300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac",
3219360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
3477910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac,linux",
3373500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac,linux",
4061090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2616100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
3266110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
1403850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
1963690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
3219180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2900640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac,linux",
4072240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2640090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
3325070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
395830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,win,
2266890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=29,,,,"win,mac",
2593320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,mac,linux",
2413800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3470850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
4176460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,linux",
1402820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2019620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,group_separator",
3778820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,linux",
3808690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,mac,linux",
2372340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3743140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
1871640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
4324480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2444760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3376960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2458980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,mac,linux",
2406140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
937450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,mac,linux",
2402680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3445250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2702260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2702430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,"win,mac",
1803110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
2826790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3971950,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
1046920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=30,,,,win,
3204330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,linux",
3602270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3264150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
958520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
2156390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,mac",
694320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3810050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
1167820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3123130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3641000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,mac,linux",
4335460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3218100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3066300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
2405340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3036260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
2869850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
4090310,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
4465790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3201730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,mac",
2420570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,mac,linux",
2085080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
2106730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
3564500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,"win,linux",
1403030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
1361090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=31,,,,win,
1048250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2228250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
3348640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
4564150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2248150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2792320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1268790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
3878760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
4174160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
3144010,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,"win,mac,linux",
2591790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2788210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2397320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
3262820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1101370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,"win,mac",
3752650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1362000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2083660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2744160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
3107290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,"win,mac,linux",
3498720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
2303850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1208170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1415230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=32,,,,win,
1680780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,"win,mac,linux",
2359660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
4170840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
3523120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
4123800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
811760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2613150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2561460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
1722610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2936810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2787850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2548880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
3470500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,"win,mac,linux",
4194800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
3839180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,"win,mac,linux",
2059980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
4279630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
1108600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,"win,mac,linux",
2600920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2822720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2995670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
3456950,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
925500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
4683260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
3867130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=33,,,,win,
2479090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
4383190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
3340880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
1390760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
3838790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
3068720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,group_separator",
1257480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
1158190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
1968940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
2223980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,linux",
1163020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
3264980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
1394650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
4043740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,linux",
4358660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,mac,linux",
3078760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
2881370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,mac",
4074010,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
2890240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,mac",
1659360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,"win,linux",
2134470,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
4150860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
1445880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
3370970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
2494020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=34,,,,win,
2861090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2740750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,linux",
3156330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3644020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3551140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2378230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2824520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2571410,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3709430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,mac",
2545200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
1577230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2445980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,group_separator",
4029090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,mac,linux",
3574750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
1359270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
4269150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
2601530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3929470,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3440200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3459340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3464670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,mac,linux",
3699590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
3356660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,win,
4430020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=35,,,,"win,linux",
2184280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
3685570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4267860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
3846360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2750400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
632950,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
1774190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4247140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,"win,mac,linux",
1815150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
3883570,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
1761210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
1732910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4373620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2168070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4355580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2363200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
3620530,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4112070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2559740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,"win,mac,linux",
3576070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4042070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2999670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
3431300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,"win,mac,linux",
2417470,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
2155140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=36,,,,win,
4261180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2902170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
4513480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3767850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2527160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,"win,mac",
1376880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2938460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
1879940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2370280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3617990,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2583660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
1196230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2471680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,"win,linux",
4148240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2866670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3348370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3201450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
1630450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
2700560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,"win,mac,linux",
4024440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3164230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3590290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3195580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
3699910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,"win,mac,linux",
2681560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=37,,,,win,
4108680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
2933200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1714510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1238190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,mac,linux",
2805850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1927360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
2201470,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,group_separator",
2159260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
3726180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
2421000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1707680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1688640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,linux",
669270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,linux",
4061170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
4413210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
3261450,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,mac,linux",
4114100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
4508340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
3195360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,mac",
3534150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,group_separator",
3804370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
1808160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,mac,linux",
3681260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,"win,linux",
2526200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
2415030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=38,,,,win,
4420980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
3561320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
3660260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
1323140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
3301510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,"win,mac,linux",
2713380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
4554250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
4131730,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
3748520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
2706400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
2346870,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
1918830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,"win,linux",
3475880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,"win,linux",
2441590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=39,,,,win,
