snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,3,2769570,Fable,"Feb 23, 2027",$69.99,https://store.steampowered.com/app/2769570/Fable/,1,3
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,4,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,4
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,5,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,5
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,6,"2054970,2593180,2593190,2593290",Dragon's Dogma 2: Dark Arisen,"Oct 8, 2026",$49.99,https://store.steampowered.com/sub/1686522/,1,6
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,7,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,7
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,8,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,8
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,9,1757350,ILL,2027,Free,https://store.steampowered.com/app/1757350/ILL/,1,9
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,10,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,10
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,11,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,11
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,12,4165890,Steam Frame,Coming soon,Free,https://store.steampowered.com/app/4165890/Steam_Frame/,1,12
58b3ab6c-3f8c-4cf4-b388-46a94643a737,2026-06-28T04:19:52.644385+00:00,13,3751260,The Blood of Dawnwalker,"Sep 2, 2026",$69.99,https://store.steampowered.com/app/3751260/The_Blood_of_Dawnwalker/,1,13
