appid,title_new,rank_new,price_text_new,release_text_new
4160880,Ember Seeker,2999,Unpriced (Coming Soon),"Jun 15, 2026"
2686820,isekizima: Ruins and Tails Journey,3000,Unpriced (Coming Soon),Q3 2026
