appid,title_new,rank_new,price_text_new,release_text_new
1268790,Dark Fracture,876,Unpriced (Coming Soon),To be announced
4935510,Cellar Keeper,1126,Unpriced (Coming Soon),"Aug 6, 2026"
4529850,Runeward Online,1175,Free,To be announced
