appid,title_new,rank_new,price_text_new,release_text_new
2895410,Monsterest,1097,Unpriced (Coming Soon),To be announced
4492700,Mafia: The Old Country - Man of Honor,1148,Unpriced (Coming Soon),"Aug 14, 2026"
4195110,Ultrapool,1149,Unpriced (Coming Soon),"Aug 24, 2026"
